Number of tweets, features: (6809, 8)
Column: text

bert	0.810600697815639	0.016708277787643198	0.818046304354499	0.7758540916381522	0.018411259391396758	0.7853742160453809	0.6856781299683226	0.016982551670860414	0.6959466504586781	0.7590782759254324	0.01528089321885028	0.7465652335163592	0.7897854298746128	0.016184778146138865	0.7951530774467238	
doc2vec	0.742177620146864	0.01125557290017442	0.7408897038925726	0.7032432154886672	0.016309253380833423	0.689023205272727	0.6191337654530944	0.02055657811723926	0.6248000124450993	0.6880697947919213	0.02391948260335839	0.6827946188188357	0.7461604729749961	0.01783990760076999	0.7359255111597438	
tfidf	0.774441784424787	0.013467432149000905	0.8023933072090362	0.7588185080839979	0.008018396770892703	0.7783829703145709	0.6874292992817355	0.01749186136555931	0.660831004062287	0.7231820654891141	0.021764113551363002	0.7376227611962989	0.43504710791539225	0.025126040078103755	0.44803266292847993	
tfidf, features=5000	0.7852654375552774	0.022373530695785234	0.8151737631705499	0.5479742355563665	0.06123074063268732	0.5410129168610072	0.6730703076925205	0.01729643240642671	0.6840531094616767	0.732364919930342	0.018724679833628546	0.7437575604675685	0.43497799666215364	0.02120738656902003	0.44803266292847993	
tfidf, ngrams=(1,2), features=5000	0.7781260539747041	0.017272026315185787	0.8056265738424944	0.5515980356850578	0.056747213581810285	0.5451010618687067	0.698127876256932	0.018568756845005873	0.6990886782244584	0.7294181459418236	0.019201989154891044	0.7359317233857395	0.4349624787238936	0.020033944122332756	0.44803266292847993	
tfidf, ngrams=(2,2), features=5000	0.7080352092227338	0.01632020660655428	0.7153360775796235	0.5780028207314776	0.022978129271680005	0.6003711569037543	0.6514648499050961	0.0188986818631394	0.6488961996210332	0.6870539172126	0.0215800764979345	0.6887310005925238	0.4350439455143197	0.026323812718547213	0.44803266292847993	
tfidf, min_df=0.05	0.6609357975341105	0.026552285242944194	0.6308897760279556	0.6274044045412953	0.021048581008699583	0.6288403079932662	0.6141384163611202	0.017941627236213262	0.6056841570153975	0.6374786016172747	0.019083714364920554	0.6178171699740206	0.6572336608241367	0.012392633907957619	0.6247375820421641	
bow	0.7856072109330325	0.017799781144559757	0.8045734350695593	0.6355040392277085	0.025929108182107318	0.64970813175099	0.7077172244435994	0.022804717407503016	0.7090207332816582	0.73095150790914	0.02394826787336633	0.7551827301569545	0.43502897548443864	0.023883443821844062	0.44803266292847993	
bow, features=5000	0.7779105583213608	0.009288726943721976	0.7995952844729285	0.610267327144762	0.02682583914681346	0.621473780290618	0.6948248893068871	0.01941085604223637	0.7076697303034624	0.7322170264077453	0.01729064591139138	0.7650578781640659	0.4350004954288963	0.023637923750466392	0.44803266292847993	
bow, ngrams=(1,2), features=5000	0.774417376143873	0.018886252348935276	0.7891071187032935	0.5885857855519983	0.03258649327048695	0.5914895883572421	0.7025752918533091	0.02186215107089579	0.7072300293432843	0.7384095688201394	0.020901010877742432	0.770382350718586	0.4349019079068258	0.027273950553488593	0.44803266292847993	
bow, ngrams=(2,2), features=5000	0.7263095271241937	0.013991267121840387	0.7124210162454498	0.6199208440365247	0.02346437483876362	0.6161898735183249	0.6600223892292971	0.01635732848485471	0.6670999273718912	0.6877279782470428	0.01740370650953151	0.6888231424150248	0.43506174343029763	0.02636742276208871	0.44803266292847993	
bow, min_df=0.05	0.6466018042389732	0.02678240360584412	0.628288866742789	0.6343640987751195	0.020037327763418492	0.6068193702947133	0.6278893411889575	0.0235586347069573	0.6030410862467221	0.6498808400534378	0.01847367839309308	0.6266013469036407	0.6599090603960706	0.016468506814510897	0.6334598318803698	
Column: processed

bert	0.7939104315358743	0.011632513972298813	0.8013844743854194	0.7670046863047167	0.020682305381332765	0.7788164460966315	0.68127374895828	0.024434532877560543	0.6881083144119492	0.7435904878304419	0.014015664390440746	0.7477442288685675	0.7782872040589054	0.022760207616767156	0.7880138974607391	
doc2vec	0.7511661130222904	0.022824636616311744	0.7537105634639719	0.7335972421050102	0.01164900067878977	0.7247950904241107	0.6369694884792975	0.021464696289877523	0.645518647707365	0.6830829818920139	0.01955601866765696	0.6719632155589912	0.7575177700018354	0.01563276808889479	0.7494564401102836	
tfidf	0.7778460783970325	0.016453173476781102	0.8103242739368083	0.7454923885963364	0.02062552339329225	0.7631201435094108	0.6872350919864948	0.01595912822321857	0.7170020781065388	0.7225986316827033	0.016164324921001328	0.7512780296516296	0.434916690025008	0.01616390027425847	0.44803266292847993	
tfidf, features=5000	0.7794928006845224	0.012102860317869623	0.8045472461459906	0.7318463365623823	0.019641180285021653	0.7539724116692433	0.6918597067489239	0.021828592957534063	0.6823192602827274	0.728542757515263	0.020240599037751113	0.744844451676669	0.4349634931098281	0.021043495464289266	0.44803266292847993	
tfidf, ngrams=(1,2), features=5000	0.7844120212775043	0.030070720177509853	0.8033502534200835	0.7326184515739972	0.01846170804890926	0.7518317369061905	0.6832353919906958	0.017387525350061276	0.69289078472149	0.7300693951261296	0.01685548761749662	0.7406929692089497	0.43501555207115583	0.024031435399196006	0.44803266292847993	
tfidf, ngrams=(2,2), features=5000	0.7193976998758018	0.013023607698861218	0.7303124043316293	0.6145522728914925	0.015642938772647164	0.6295422900059523	0.6769893261570075	0.018218917117897967	0.682822837703155	0.7019707802694357	0.012827009311741211	0.70281084543087	0.43513180766087656	0.03016193800056899	0.44803266292847993	
